1.000000000000000000e+00,9.016347073749012564e-01,6.211870391818977710e-01,5.559040087264793817e-01,4.836788108015750431e-01,3.953786859080444804e-01,3.271449646158341440e-01,2.772471496744987607e-01,2.406988353895105626e-01,2.098960764394168232e-01,1.872765628248252434e-01,1.662768887209496171e-01,1.508213041314086511e-01,1.354697372824914814e-01,1.247871777323007747e-01,1.133155143140518045e-01,1.049904792663315933e-01,9.704180107436741198e-02
1.000000000000000000e+00,9.352522773595108863e-01,6.343625526144806015e-01,5.648636047749324707e-01,4.923733486591228559e-01,4.036974925895687738e-01,3.340044328199719414e-01,2.838062269188454390e-01,2.463888783325790255e-01,2.148828972296202844e-01,1.915570141806991200e-01,1.701031805199535729e-01,1.542514467210477913e-01,1.386104471708255459e-01,1.275551315030899191e-01,1.159950913644998000e-01,1.074362649118911633e-01,9.954999966467933947e-02
1.000000000000000000e+00,9.635872051911318348e-01,6.478262097799373231e-01,5.737572244165486390e-01,5.008931414503063895e-01,4.115860161668762895e-01,3.410028720682454773e-01,2.899833920800543585e-01,2.517541707980224808e-01,2.196843853820598103e-01,1.956909214216824011e-01,1.738920264027750961e-01,1.575833917439549148e-01,1.418830060211025978e-01,1.304680572740543887e-01,1.186208751491922564e-01,1.100771751344004623e-01,1.019978405349035305e-01
1.000000000000000000e+00,9.768312466203569189e-01,6.609565241955986936e-01,5.823517510138374043e-01,5.094012845703990155e-01,4.198275925476437354e-01,3.481224655601245499e-01,2.961535496801048217e-01,2.570814605479991299e-01,2.245373548227670712e-01,2.001860769458843337e-01,1.777557641179614567e-01,1.611049596543445706e-01,1.450845692764872741e-01,1.332832112309471351e-01,1.213374350698471910e-01,1.125263249968039975e-01,1.041975441114337680e-01
1.000000000000000000e+00,9.842269456345409395e-01,6.750981666148760940e-01,5.912145816655963726e-01,5.170473520297610426e-01,4.282052413630780263e-01,3.554808041791087114e-01,3.022816619132043248e-01,2.625573063675277208e-01,2.292152878833639829e-01,2.045278723498519247e-01,1.814492931232276896e-01,1.645215577520206807e-01,1.482759903040301863e-01,1.362096227693697648e-01,1.241111503353673901e-01,1.148913694381085010e-01,1.065984400882564048e-01
1.000000000000000000e+00,9.893432053575142993e-01,6.898160964999011657e-01,5.998706862425996489e-01,5.251128076483974061e-01,4.361636399744036607e-01,3.624578632667460054e-01,3.083572174376151831e-01,2.678258646481466720e-01,2.339000851157299332e-01,2.089037477805382736e-01,1.853130308384140501e-01,1.680736007693271472e-01,1.515924988082882341e-01,1.391663772845732894e-01,1.266865029334140191e-01,1.173674330352637157e-01,1.086740750179396586e-01
1.000000000000000000e+00,9.930285761823551827e-01,7.047713212237634028e-01,6.083904395788065633e-01,5.329646859636996137e-01,4.439308016505218446e-01,3.695774567586251336e-01,3.141910121020581315e-01,2.731946119059052713e-01,2.386466598940171768e-01,2.130751430509121580e-01,1.891597476826084034e-01,1.713750706853174322e-01,1.548244887471982023e-01,1.420557029624859580e-01,1.294703044362633948e-01,1.198098544639793345e-01,1.109509023479153117e-01
1.000000000000000000e+00,9.950334844640406073e-01,7.202011356253001928e-01,6.166462872876659063e-01,5.406495856600315175e-01,4.519590752958655977e-01,3.765260089654140496e-01,3.200948823780859764e-01,2.785460852020880673e-01,2.436746657148348427e-01,2.172431303186141693e-01,1.928975309524539050e-01,1.748221438899103808e-01,1.580530979434942584e-01,1.449989717102313225e-01,1.322742784137710681e-01,1.223632950485456505e-01,1.134155092514972096e-01
1.000000000000000000e+00,9.967472234931991082e-01,7.362976355264273520e-01,6.252188217493424016e-01,5.481752731847870930e-01,4.598806975734974767e-01,3.835066314131573284e-01,3.262159870500269676e-01,2.841704870911684888e-01,2.482393399412426982e-01,2.214451976130349387e-01,1.965229764737521090e-01,1.783640285382445678e-01,1.611430966926195030e-01,1.479287546905184991e-01,1.349706658597676912e-01,1.248730008141404751e-01,1.156554513080859242e-01
1.000000000000000000e+00,9.979451769893099566e-01,7.523884855504392455e-01,6.340904492553463001e-01,5.558213406441491200e-01,4.679347146524268641e-01,3.903197759359165464e-01,3.320988346425793325e-01,2.893181276407568725e-01,2.530751489525273623e-01,2.258960491025024941e-01,2.003901183631368876e-01,1.817636960209668695e-01,1.643209947497067114e-01,1.508248232521602616e-01,1.377578294417267646e-01,1.275509174219333353e-01,1.180127555981785314e-01
1.000000000000000000e+00,9.987854082608876860e-01,7.691234215655810003e-01,6.426497884356554557e-01,5.637237008675122230e-01,4.757018763285450480e-01,3.972469479820691651e-01,3.381288410194600025e-01,2.946557817676790370e-01,2.577736745284314179e-01,2.301799084610482438e-01,2.043627896526720999e-01,1.852649471934119663e-01,1.674177549840598078e-01,1.536736916276984222e-01,1.404004236219678348e-01,1.302355624634141396e-01,1.205310138085050747e-01
1.000000000000000000e+00,9.993927041304437875e-01,7.867849374276109087e-01,6.516225797654758845e-01,5.710396943126305747e-01,4.831785049684826916e-01,4.041776833883278797e-01,3.441693587380784125e-01,2.996617758323458225e-01,2.624687680184508709e-01,2.344535438115783466e-01,2.081924856258744461e-01,1.886442979381897089e-01,1.705652263576217242e-01,1.565293028869656766e-01,1.431136214635130299e-01,1.327755461806046089e-01,1.229184969586415432e-01
1.000000000000000000e+00,9.997670645979784831e-01,8.052713353484561853e-01,6.604634182816224719e-01,5.784799509160524211e-01,4.908463705436277857e-01,4.109409408696024224e-01,3.503290049963910802e-01,3.049545176591709206e-01,2.669750967848219525e-01,2.387919312128740645e-01,2.119847356828943596e-01,1.919389956081984927e-01,1.736247984232216490e-01,1.594186285648783452e-01,1.457259569317665981e-01,1.353054372472632105e-01,1.252053839086318121e-01
1.000000000000000000e+00,9.999251279064931275e-01,8.252041018107856285e-01,6.690931322958909577e-01,5.856561483080794384e-01,4.984333281846466401e-01,4.176685647498165066e-01,3.560226484376642353e-01,3.099328733853164430e-01,2.717559924219543621e-01,2.432052946729510168e-01,2.158654942690727274e-01,1.953725243208283835e-01,1.766505630626823420e-01,1.622742398241455997e-01,1.484088960613243191e-01,1.376368395201281181e-01,1.274151471051766793e-01
1.000000000000000000e+00,9.999667235139969579e-01,8.451425181502302264e-01,6.777140494559145134e-01,5.931430035958651370e-01,5.058364041571967729e-01,4.245743566353328280e-01,3.619965943252769769e-01,3.151668837427837877e-01,2.764854067708190088e-01,2.473494259219499170e-01,2.198415697328063578e-01,1.988636171243012007e-01,1.798724107737505740e-01,1.650523079205283850e-01,1.510044211340292875e-01,1.402205580562900789e-01,1.297959238419700845e-01
1.000000000000000000e+00,1.000000000000000000e+00,8.657024209723438446e-01,6.867748093281842436e-01,6.002609526324373945e-01,5.132247695962693923e-01,4.311523193910929974e-01,3.678899532595670818e-01,3.203939845156208444e-01,2.809127975618461726e-01,2.517014453339331270e-01,2.235419070864694269e-01,2.024122740186169167e-01,1.829590287802618787e-01,1.679483764821701197e-01,1.536201186813925812e-01,1.426730721355375653e-01,1.320995768253180602e-01
1.000000000000000000e+00,1.000000000000000000e+00,8.866013164213678577e-01,6.963149977568021676e-01,6.072585217344029784e-01,5.203777664997021324e-01,4.375236072607025517e-01,3.734995059669383166e-01,3.253585210725057353e-01,2.857486065731308922e-01,2.558864726149945312e-01,2.272218193949420706e-01,2.058898223301266761e-01,1.860490275293870954e-01,1.708410736019473353e-01,1.562290920705364239e-01,1.451861421179763689e-01,1.344468214953960516e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.089974293059125410e-01,7.054505308901536376e-01,6.141978424809139137e-01,5.272144869333685868e-01,4.440196127340236831e-01,3.793192855090642968e-01,3.304405205681060220e-01,2.905981439279536338e-01,2.600646838907121894e-01,2.307757772580738553e-01,2.094046179945348030e-01,1.891795951898793959e-01,1.736461132332464685e-01,1.588447896178997176e-01,1.476117424624721619e-01,1.365828141451670141e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.312974942794993716e-01,7.145640718878928377e-01,6.211837619117887010e-01,5.342645101024589005e-01,4.504764212461783157e-01,3.849323419970147597e-01,3.353774187864696499e-01,2.950461272342879138e-01,2.640861270435235775e-01,2.343705852115864352e-01,2.128855524290353407e-01,1.925096266645931475e-01,1.764747529575973750e-01,1.616756602282851674e-01,1.502156462996978858e-01,1.389132927818873264e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.524901833385124306e-01,7.243769627981033743e-01,6.279172718023594557e-01,5.413770530388284374e-01,4.572111718466044805e-01,3.907451139779822280e-01,3.407841687596950275e-01,2.995490239147744482e-01,2.682847863352724738e-01,2.380675183910511139e-01,2.163800313554988808e-01,1.954677764517754046e-01,1.793067641238128285e-01,1.642342024307831827e-01,1.527219878484487592e-01,1.411431752184614252e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.695245628407581640e-01,7.339303465080887490e-01,6.349614395886888918e-01,5.482726156064049450e-01,4.639744293278790233e-01,3.966665031569063249e-01,3.459698120247501341e-01,3.042372532330249180e-01,2.725550136831307313e-01,2.419925312418086949e-01,2.198778964049532270e-01,1.987132893611410767e-01,1.822298042203709389e-01,1.668734345319145274e-01,1.551644092771643779e-01,1.434770070618532622e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.784457188056159271e-01,7.438400028149934062e-01,6.421221040859279583e-01,5.550652044396390261e-01,4.703599706379127388e-01,4.022515294002228514e-01,3.510414471434049610e-01,3.087401499135114524e-01,2.764776247584578295e-01,2.455839350211229122e-01,2.232911083796385587e-01,2.017120080596903897e-01,1.852708447821879989e-01,1.695462874241430995e-01,1.577380351627944433e-01,1.457102427050988858e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.838922003446425313e-01,7.539607836237761651e-01,6.489410448978323309e-01,5.621446486756842553e-01,4.767918356293250337e-01,4.079136388162827864e-01,3.560819891312233532e-01,3.131469481892314999e-01,2.806626520395191782e-01,2.493421433361588113e-01,2.267720428141390965e-01,2.046701578468726468e-01,1.881567990182361205e-01,1.722964681358952477e-01,1.601838208083540271e-01,1.480105424817753090e-01
